,user,text,favourite_count,retweet_count,created_at
76,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #kotlin
⭐️  Difficulty:  🟡 Mid
❓  QA: ""Explain advantages of `when` vs `switch` in Kotlin""

Or Check ANSWER 👉 https://t.co/7juSehEghr

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",6,4,2022-02-27 00:00:00+00:00
77,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #netcore
⭐️  Difficulty:  ⚪ Entry
❓  QA: ""What is .NET Core?""

Or Check ANSWER 👉 https://t.co/v1WRK4mxxB

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",4,8,2022-02-26 00:00:00+00:00
78,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #kotlin
⭐️  Difficulty:  🟣 Expert
❓  QA: ""How does the `reified` keyword in Kotlin work?""

Or Check ANSWER 👉 https://t.co/7juSehEghr

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",1,1,2022-02-20 18:00:00+00:00
79,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #c#
⭐️  Difficulty:  🔴 Senior
❓  QA: ""Is relying on &amp;&amp; short-circuiting safe in .NET?""

Or Check ANSWER 👉 https://t.co/nSgO8aRTA1

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",0,1,2022-02-19 18:00:00+00:00
80,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #docker
⭐️  Difficulty:  🟡 Mid
❓  QA: ""What is Docker Swarm?""

Or Check ANSWER 👉 https://t.co/vTM7CGIKr6

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",2,3,2022-02-18 18:00:00+00:00
81,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #concurrency
⭐️  Difficulty:  🟡 Mid
❓  QA: ""How much work should I place inside a lock statement?""

Or Check ANSWER 👉 https://t.co/y2XN0iKV0m

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",3,2,2022-02-15 18:00:00+00:00
82,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #ionic
⭐️  Difficulty:  🟢 Junior
❓  QA: ""How do you pass data from one view to another in Ionic applications?""

Or Check ANSWER 👉 https://t.co/uV1kbL2p3A

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",7,5,2022-02-09 12:00:00+00:00
83,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #netcore
⭐️  Difficulty:  🟢 Junior
❓  QA: ""What is the difference between .NET Core and Mono?""

Or Check ANSWER 👉 https://t.co/v1WRK4mxxB

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",0,0,2022-01-31 12:00:00+00:00
84,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #java
⭐️  Difficulty:  🟡 Mid
❓  QA: ""What is the difference between an Applet and a Servlet?""

Or Check ANSWER 👉 https://t.co/t9kj6j4uYo

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",1,1,2022-01-31 00:00:00+00:00
85,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #react
⭐️  Difficulty:  🔴 Senior
❓  QA: ""What is the purpose of `super(props)`?""

Or Check ANSWER 👉 https://t.co/cswI0rDFCn

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",5,3,2022-01-30 18:00:00+00:00
86,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #c#
⭐️  Difficulty:  🟣 Expert
❓  QA: ""What is the difference between _Lambdas_ and _Delegates_?""

Or Check ANSWER 👉 https://t.co/nSgO8aRTA1

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",2,2,2022-01-30 12:00:00+00:00
87,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #kotlin
⭐️  Difficulty:  🟣 Expert
❓  QA: ""How does the reified keyword in Kotlin work?""

Or Check ANSWER 👉 https://t.co/7juSehEghr

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",1,0,2022-01-30 06:00:00+00:00
88,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #entityframework
⭐️  Difficulty:  🟣 Expert
❓  QA: ""When would you use SaveChanges(false) + AcceptAllChanges()?""

Or Check ANSWER 👉 https://t.co/rzQ4IfEF7s

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",0,1,2022-01-30 00:00:00+00:00
89,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #hashtables
⭐️  Difficulty:  🔴 Senior
❓  QA: ""What are some main advantages of Tries over Hash Tables""

Or Check ANSWER 👉 https://t.co/QDO6AzXTpH

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",0,2,2022-01-29 18:00:00+00:00
90,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #redis
⭐️  Difficulty:  🟣 Expert
❓  QA: ""How much faster is Redis than MongoDB?""

Or Check ANSWER 👉 https://t.co/aJ2EDeKymL

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",1,0,2022-01-29 12:00:00+00:00
91,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #nodejs
⭐️  Difficulty:  🟢 Junior
❓  QA: "" List out the differences between AngularJS and NodeJS?""

Or Check ANSWER 👉 https://t.co/n9jk9ygXlk

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",0,0,2022-01-29 06:00:00+00:00
92,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #react
⭐️  Difficulty:  🟡 Mid
❓  QA: ""What is children prop?""

Or Check ANSWER 👉 https://t.co/cswI0rDFCn

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",2,0,2022-01-28 18:00:00+00:00
93,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #php
⭐️  Difficulty:  🟡 Mid
❓  QA: ""Let's create Enumerations for PHP. Prove some code examples.""

Or Check ANSWER 👉 https://t.co/CRB8CkQ8VB

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",0,0,2022-01-28 12:00:00+00:00
94,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #oop
⭐️  Difficulty:  🟣 Expert
❓  QA: ""What is the difference between a mixin and inheritance?""

Or Check ANSWER 👉 https://t.co/8I4nBv6DvF

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",1,1,2022-01-28 06:00:00+00:00
95,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #c#
⭐️  Difficulty:  🟣 Expert
❓  QA: ""Implement the `Where` method in C#. Explain.""

Or Check ANSWER 👉 https://t.co/nSgO8aRTA1

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",2,1,2022-01-28 00:00:00+00:00
96,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #ruby
⭐️  Difficulty:  🔴 Senior
❓  QA: ""Why doesn't Ruby support method overloading?""

Or Check ANSWER 👉 https://t.co/djDQic1doE

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",0,0,2022-01-27 18:00:00+00:00
97,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #agile&amp; scrum
⭐️  Difficulty:  🟡 Mid
❓  QA: ""What are some methodologies used to implement Agile?""

Or Check ANSWER 👉 https://t.co/eCzbvz3iJs

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",0,1,2022-01-27 12:00:00+00:00
98,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #cryptography
⭐️  Difficulty:  🟡 Mid
❓  QA: ""Why not use symmetric encryption?""

Or Check ANSWER 👉 https://t.co/7T2JDwnuco

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",1,0,2022-01-27 06:00:00+00:00
99,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #c#
⭐️  Difficulty:  🟡 Mid
❓  QA: ""What is `sealed` Class in C#?""

Or Check ANSWER 👉 https://t.co/nSgO8aRTA1

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",1,1,2022-01-27 00:00:00+00:00
100,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #android
⭐️  Difficulty:  🔴 Senior
❓  QA: ""What are some best practices to avoid _memory leaks_ on Android?""

Or Check ANSWER 👉 https://t.co/86xonvMxF9

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",0,1,2022-01-26 18:00:00+00:00
101,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #laravel
⭐️  Difficulty:  🟢 Junior
❓  QA: ""Why are migrations necessary?""

Or Check ANSWER 👉 https://t.co/aPDmrUvBvU

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",0,0,2022-01-26 12:00:00+00:00
102,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #strings
⭐️  Difficulty:  🔴 Senior
❓  QA: ""What is Rope Data Structure is used for?""

Or Check ANSWER 👉 https://t.co/cO2OOgsRqE

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",2,3,2022-01-26 06:00:00+00:00
103,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #uxdesign
⭐️  Difficulty:  🟢 Junior
❓  QA: ""What are the disadvantages of rapid prototyping?""

Or Check ANSWER 👉 https://t.co/LQTZlGkzpG

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",0,0,2022-01-26 00:00:00+00:00
104,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #netcore
⭐️  Difficulty:  🟡 Mid
❓  QA: ""What's the difference between .NET Core, .NET Framework, and Xamarin?""

Or Check ANSWER 👉 https://t.co/v1WRK4mxxB

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",0,0,2022-01-25 18:00:00+00:00
105,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #wpf
⭐️  Difficulty:  🟡 Mid
❓  QA: ""ListBox vs. ListView - what and when to choose for data binding?""

Or Check ANSWER 👉 https://t.co/pYhiLla6te

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",1,0,2022-01-25 12:00:00+00:00
106,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #nodejs
⭐️  Difficulty:  🟡 Mid
❓  QA: ""What is _Stream_ and what are types of Streams available in Node.js?""

Or Check ANSWER 👉 https://t.co/n9jk9ygXlk

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",1,0,2022-01-25 06:00:00+00:00
107,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #entityframework
⭐️  Difficulty:  🔴 Senior
❓  QA: ""When would you use EF6 vs EF Core?""

Or Check ANSWER 👉 https://t.co/rzQ4IfEF7s

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",1,1,2022-01-24 06:00:00+00:00
108,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #redux
⭐️  Difficulty:  🟢 Junior
❓  QA: ""How to add multiple middlewares to Redux?""

Or Check ANSWER 👉 https://t.co/PXCz8mBytB

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",0,0,2022-01-24 00:00:00+00:00
109,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #graphtheory
⭐️  Difficulty:  ⚪ Entry
❓  QA: ""What is a Graph?""

Or Check ANSWER 👉 https://t.co/O3q0K0yPsM

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",0,0,2022-01-23 18:00:00+00:00
110,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #python
⭐️  Difficulty:  🟡 Mid
❓  QA: ""Explain the `UnboundLocalError` exception and how to avoid it?""

Or Check ANSWER 👉 https://t.co/nnZxb1giiy

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",2,2,2022-01-23 12:00:00+00:00
111,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #angular
⭐️  Difficulty:  🟣 Expert
❓  QA: ""What is the Angular equivalent to an AngularJS `$watch`?""

Or Check ANSWER 👉 https://t.co/WPg8pUQR8g

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",3,6,2022-01-23 06:00:00+00:00
112,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #softwarearchitecture
⭐️  Difficulty:  🟢 Junior
❓  QA: ""What is meant by the KISS principle?""

Or Check ANSWER 👉 https://t.co/NKXKXEN71A

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",1,2,2022-01-23 00:00:00+00:00
113,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #wpf
⭐️  Difficulty:  🟡 Mid
❓  QA: ""What is Freezable Object?""

Or Check ANSWER 👉 https://t.co/pYhiLla6te

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",0,1,2022-01-22 18:00:00+00:00
114,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #android
⭐️  Difficulty:  🟡 Mid
❓  QA: ""What is an Android `PendingIntent`?""

Or Check ANSWER 👉 https://t.co/86xonvMxF9

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",0,0,2022-01-22 12:00:00+00:00
115,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #reactnative
⭐️  Difficulty:  🟢 Junior
❓  QA: ""When would you use ScrollView over FlatList or vice-versa?""

Or Check ANSWER 👉 https://t.co/k8WGCJR2wx

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",2,1,2022-01-22 06:00:00+00:00
116,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #react
⭐️  Difficulty:  🟣 Expert
❓  QA: ""What is React Fiber?""

Or Check ANSWER 👉 https://t.co/cswI0rDFCn

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",2,0,2022-01-21 06:00:00+00:00
117,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #hashtables
⭐️  Difficulty:  🔴 Senior
❓  QA: ""Is it possible to decrypt MD5 hashes? Explain.""

Or Check ANSWER 👉 https://t.co/QDO6AzXTpH

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",0,0,2022-01-20 06:00:00+00:00
118,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #mongodb
⭐️  Difficulty:  🟡 Mid
❓  QA: ""What is the difference b/w MongoDB and CouchDB?""

Or Check ANSWER 👉 https://t.co/K7krBPDlIL

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",0,0,2022-01-18 00:00:00+00:00
119,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #nodejs
⭐️  Difficulty:  🔴 Senior
❓  QA: ""How the V8 engine works?""

Or Check ANSWER 👉 https://t.co/n9jk9ygXlk

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",0,0,2022-01-17 18:00:00+00:00
120,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #golang
⭐️  Difficulty:  🔴 Senior
❓  QA: ""What is $GOROOT and $GOPATH?""

Or Check ANSWER 👉 https://t.co/dP8CIPgNMa

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",0,0,2022-01-17 12:00:00+00:00
121,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #android
⭐️  Difficulty:  🔴 Senior
❓  QA: ""What are some differences between _ART_ and _Dalvik_?""

Or Check ANSWER 👉 https://t.co/86xonvMxF9

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",0,0,2022-01-17 06:00:00+00:00
122,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #rubyon rails
⭐️  Difficulty:  ⚪ Entry
❓  QA: ""Explain what is rake in Rails?""

Or Check ANSWER 👉 https://t.co/V9qAAJhx4F

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",0,1,2022-01-17 00:00:00+00:00
123,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #swift
⭐️  Difficulty:  🔴 Senior
❓  QA: ""What is the `autoclosure` attribute and when to use it?""

Or Check ANSWER 👉 https://t.co/7H5cyQArId

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",2,1,2022-01-16 00:00:00+00:00
124,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #python
⭐️  Difficulty:  🟡 Mid
❓  QA: ""How to make a _flat list out of list of lists_?""

Or Check ANSWER 👉 https://t.co/nnZxb1giiy

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",0,2,2022-01-15 18:00:00+00:00
125,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #websecurity
⭐️  Difficulty:  🔴 Senior
❓  QA: ""What is a Bug Bounty?""

Or Check ANSWER 👉 https://t.co/KSewsuHa35

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",0,0,2022-01-15 12:00:00+00:00
126,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #laravel
⭐️  Difficulty:  🟡 Mid
❓  QA: ""How do you generate migrations?""

Or Check ANSWER 👉 https://t.co/aPDmrUvBvU

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",1,0,2022-01-15 06:00:00+00:00
127,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #ios
⭐️  Difficulty:  🟡 Mid
❓  QA: ""What's the difference between the `frame` and the `bounds`?""

Or Check ANSWER 👉 https://t.co/T7GC0CizJL

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",1,0,2022-01-15 00:00:00+00:00
128,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #softwaretesting
⭐️  Difficulty:  🟡 Mid
❓  QA: ""Explain the purpose of Scalability testing""

Or Check ANSWER 👉 https://t.co/FiUs9hsjyr

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",2,0,2022-01-14 00:00:00+00:00
129,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #ionic
⭐️  Difficulty:  🟣 Expert
❓  QA: ""What AOT and JIT and which is used by Ionic?""

Or Check ANSWER 👉 https://t.co/uV1kbL2p3A

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",1,1,2022-01-13 18:00:00+00:00
130,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #angularjs
⭐️  Difficulty:  🔴 Senior
❓  QA: ""What makes the `angular.copy()` method so powerful?""

Or Check ANSWER 👉 https://t.co/VVJ4K3Pfdi

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",3,0,2022-01-13 12:00:00+00:00
131,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #uxdesign
⭐️  Difficulty:  🔴 Senior
❓  QA: ""What do designers learn from making a prototype""

Or Check ANSWER 👉 https://t.co/LQTZlGkzpG

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",0,0,2022-01-13 06:00:00+00:00
132,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #graphtheory
⭐️  Difficulty:  🟡 Mid
❓  QA: ""Explain what is `A*` Search?""

Or Check ANSWER 👉 https://t.co/O3q0K0yPsM

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",0,0,2022-01-13 00:00:00+00:00
133,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #kotlin
⭐️  Difficulty:  🟡 Mid
❓  QA: ""When to use lateinit over lazy initialization in Kotlin?""

Or Check ANSWER 👉 https://t.co/7juSehEghr

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",2,0,2022-01-12 12:00:00+00:00
134,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #flutter
⭐️  Difficulty:  🔴 Senior
❓  QA: ""Why should you use kReleaseMode instead of assert?""

Or Check ANSWER 👉 https://t.co/sfBshM0cGD

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",2,2,2022-01-12 06:00:00+00:00
135,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #linkedlists
⭐️  Difficulty:  🟢 Junior
❓  QA: ""How to reverse a singly Linked List using only two pointers?""

Or Check ANSWER 👉 https://t.co/1jbEpGglKk

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",0,0,2022-01-12 00:00:00+00:00
136,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #laravel
⭐️  Difficulty:  🟡 Mid
❓  QA: ""What is reverse routing in Laravel?""

Or Check ANSWER 👉 https://t.co/aPDmrUvBvU

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",1,1,2022-01-11 18:00:00+00:00
137,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #binarytree
⭐️  Difficulty:  🔴 Senior
❓  QA: ""Explain how to balance AVL Tree?""

Or Check ANSWER 👉 https://t.co/cI65PsvBSq

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",0,0,2022-01-11 12:00:00+00:00
138,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #oop
⭐️  Difficulty:  🟡 Mid
❓  QA: ""Can you specify the accessibility modifier for methods inside the interface?""

Or Check ANSWER 👉 https://t.co/8I4nBv6DvF

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",1,1,2022-01-11 06:00:00+00:00
139,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #javascript
⭐️  Difficulty:  🔴 Senior
❓  QA: ""Explain the Prototype Design Pattern""

Or Check ANSWER 👉 https://t.co/dCt4TY2Rdp

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",0,3,2022-01-11 00:00:00+00:00
140,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #nodejs
⭐️  Difficulty:  🔴 Senior
❓  QA: ""Name some of the events fired by Streams""

Or Check ANSWER 👉 https://t.co/n9jk9ygXlk

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",0,0,2022-01-10 12:00:00+00:00
141,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #ionic
⭐️  Difficulty:  🟡 Mid
❓  QA: ""What is Ionic Native?""

Or Check ANSWER 👉 https://t.co/uV1kbL2p3A

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",2,0,2022-01-10 06:00:00+00:00
142,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #aspnetmvc
⭐️  Difficulty:  🟢 Junior
❓  QA: ""Explain `Bundle.Config` in MVC?""

Or Check ANSWER 👉 https://t.co/LyKx7nb7AN

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",0,0,2022-01-10 00:00:00+00:00
143,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #xamarin
⭐️  Difficulty:  🔴 Senior
❓  QA: ""What is MessagingCenter?""

Or Check ANSWER 👉 https://t.co/7rDTi2Xqj6

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",1,2,2022-01-09 06:00:00+00:00
144,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #c#
⭐️  Difficulty:  🔴 Senior
❓  QA: ""What is the difference between `is` and `as` operators in C#?""

Or Check ANSWER 👉 https://t.co/nSgO8aRTA1

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",4,3,2022-01-09 00:00:00+00:00
145,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #c#
⭐️  Difficulty:  🔴 Senior
❓  QA: ""`IEnumerable` vs `List` - What to Use? How do they work?""

Or Check ANSWER 👉 https://t.co/nSgO8aRTA1

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",2,2,2022-01-08 18:00:00+00:00
146,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #kubernetes
⭐️  Difficulty:  🟣 Expert
❓  QA: ""How do I build a High Availability (HA) cluster?""

Or Check ANSWER 👉 https://t.co/NrtJZ2nqCw

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",1,0,2022-01-08 12:00:00+00:00
147,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #graphtheory
⭐️  Difficulty:  🔴 Senior
❓  QA: ""Why is the complexity of DFS _`O(V+E)`_?""

Or Check ANSWER 👉 https://t.co/O3q0K0yPsM

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",1,0,2022-01-08 06:00:00+00:00
148,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #arrays
⭐️  Difficulty:  ⚪ Entry
❓  QA: ""Explain what is an Array?""

Or Check ANSWER 👉 https://t.co/FejvK7AJhJ

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",0,0,2022-01-08 00:00:00+00:00
149,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #softwaretesting
⭐️  Difficulty:  🟡 Mid
❓  QA: ""How would you unit test private methods?""

Or Check ANSWER 👉 https://t.co/FiUs9hsjyr

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",2,0,2022-01-07 00:00:00+00:00
150,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #msmq
⭐️  Difficulty:  🟡 Mid
❓  QA: ""Name different types of Application Queues in MSMQ""

Or Check ANSWER 👉 https://t.co/nqGcPzEfet

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",0,2,2022-01-06 18:00:00+00:00
151,FullStack_Cafe,"Can You Answer this #Coding #Interview Question? 🤔

⚡️  Topic: #java
⭐️  Difficulty:  🔴 Senior
❓  QA: ""Why is char[] preferred over String for passwords?""

Or Check ANSWER 👉 https://t.co/t9kj6j4uYo

#100DaysOfCode #DEVCommunity #CodeNewbie #freeCodeCamp",0,0,2022-01-06 12:00:00+00:00
